name,referencePath,policyType,category,displayName,description,groupNames,policySets,allowedEffects,sandboxEffect,sandboxParameters,prodEffect,prodParameters
791cfc15-6974-42a0-9f4c-2d4b82f4a78c,,Static,Regulatory Compliance,Microsoft Managed Control 1647 - Use of Cryptography,Microsoft implements this System and Communications Protection control,"NIS2_AM._Asset_Management_9,NIS2_DP._Data_Protection_8",NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
201d3740-bd16-4baf-b4b8-7cda352228b7,,Static,Regulatory Compliance,Microsoft Managed Control 1650 - Public Key Infrastructure Certificates,Microsoft implements this System and Communications Protection control,NIS2_DP._Data_Protection_8,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
90f01329-a100-43c2-af31-098996135d2b,,Static,Regulatory Compliance,Microsoft Managed Control 1657 - Secure Name / Address Resolution Service (Authoritative Source),Microsoft implements this System and Communications Protection control,NIS2_DP._Data_Protection_8,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
60171210-6dde-40af-a144-bf2670518bfa,,Static,Regulatory Compliance,Microsoft Managed Control 1663 - Protection Of Information At Rest,Microsoft implements this System and Communications Protection control,NIS2_DP._Data_Protection_8,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
a2cdf6b8-9505-4619-b579-309ba72037ac,,Static,Regulatory Compliance,Microsoft Managed Control 1664 - Protection Of Information At Rest | Cryptographic Protection,Microsoft implements this System and Communications Protection control,NIS2_DP._Data_Protection_8,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
d61880dc-6e38-4f2a-a30c-3406a98f8220,,Static,Regulatory Compliance,Microsoft Managed Control 1667 - System And Information Integrity Policy And Procedures,Microsoft implements this System and Information Integrity control,NIS2_LT._Logging_and_Threat_Detection_1,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
8fb0966e-be1d-42c3-baca-60df5c0bcc61,,Static,Regulatory Compliance,Microsoft Managed Control 1668 - Flaw Remediation,Microsoft implements this System and Information Integrity control,NIS2_PV._Posture_and_Vulnerability_Management_5,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
8c79fee4-88dd-44ce-bbd4-4de88948c4f8,,Static,Regulatory Compliance,Microsoft Managed Control 1683 - Information System Monitoring,Microsoft implements this System and Information Integrity control,NIS2_BR._Backup_and_Recovery_3,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
16bfdb59-db38-47a5-88a9-2e9371a638cf,,Static,Regulatory Compliance,Microsoft Managed Control 1684 - Information System Monitoring,Microsoft implements this System and Information Integrity control,NIS2_BR._Backup_and_Recovery_3,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
7a87fc7f-301e-49f3-ba2a-4d74f424fa97,,Static,Regulatory Compliance,Microsoft Managed Control 1687 - Information System Monitoring,Microsoft implements this System and Information Integrity control,NIS2_BR._Backup_and_Recovery_3,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
426c4ac9-ff17-49d0-acd7-a13c157081c0,,Static,Regulatory Compliance,Microsoft Managed Control 1694 - Information System Monitoring | Analyze Communications Traffic Anomalies,Microsoft implements this System and Information Integrity control,NIS2_BR._Backup_and_Recovery_3,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
804faf7d-b687-40f7-9f74-79e28adf4205,,Static,Regulatory Compliance,Microsoft Managed Control 1703 - Security Alerts & Advisories,Microsoft implements this System and Information Integrity control,NIS2_AM._Asset_Management_4,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
f82e3639-fa2b-4e06-a786-932d8379b972,,Static,Regulatory Compliance,Microsoft Managed Control 1705 - Security Alerts & Advisories,Microsoft implements this System and Information Integrity control,"NIS2_AM._Asset_Management_4,NIS2_PV._Posture_and_Vulnerability_Management_5",NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
f475ee0e-f560-4c9b-876b-04a77460a404,,Static,Regulatory Compliance,Microsoft Managed Control 1706 - Security Alerts & Advisories,Microsoft implements this System and Information Integrity control,NIS2_PV._Posture_and_Vulnerability_Management_5,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
fd4a2ac8-868a-4702-a345-6c896c3361ce,,Static,Regulatory Compliance,Microsoft Managed Control 1707 - Security Alerts & Advisories | Automated Alerts And Advisories,Microsoft implements this System and Information Integrity control,NIS2_IR._Incident_Response_2,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
b083a535-a66a-41ec-ba7f-f9498bf67cde,,Static,Regulatory Compliance,Microsoft Managed Control 1711 - Security Functionality Verification,Microsoft implements this System and Information Integrity control,NIS2_IR._Incident_Response_2,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
f5a44e7d-77a2-474e-b2e3-4e8c42ba514b,,Static,Regulatory Compliance,Microsoft Managed Control 1729 - Information Security Program Plan,Microsoft implements this Program Management control,NIS2_ES._Endpoint_Security_6,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
1fa50212-51a9-471b-95cf-3a23410ec9e9,,Static,Regulatory Compliance,Microsoft Managed Control 1730 - Information Security Program Plan,Microsoft implements this Program Management control,NIS2_LT._Logging_and_Threat_Detection_1,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
59a7116d-19fd-49e9-a068-dec4460b97e5,,Static,Regulatory Compliance,Microsoft Managed Control 1731 - Information Security Program Plan,Microsoft implements this Program Management control,NIS2_LT._Logging_and_Threat_Detection_1,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
4152937a-1a44-401a-a179-04b44ea15f4c,,Static,Regulatory Compliance,Microsoft Managed Control 1733 - Senior Information Security Officer,Microsoft implements this Program Management control,NIS2_ES._Endpoint_Security_6,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
5fd9ced5-18e8-4c09-91b7-3725680f8ade,,Static,Regulatory Compliance,Microsoft Managed Control 1734 - Information Security Resources,Microsoft implements this Program Management control,NIS2_LT._Logging_and_Threat_Detection_1,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
74520428-3aa8-449c-938d-93f51940759e,,Static,Regulatory Compliance,Microsoft Managed Control 1739 - Information System Inventory,Microsoft implements this Program Management control,NIS2_AM._Asset_Management_9,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
e4df5fb7-58e9-41de-9399-f043c7a931f8,,Static,Regulatory Compliance,Microsoft Managed Control 1740 - Information Security Measures Of Performance,Microsoft implements this Program Management control,NIS2_ES._Endpoint_Security_6,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
d461dd50-c8fb-4ccb-93bf-61f53b44e54d,,Static,Regulatory Compliance,Microsoft Managed Control 1742 - Critical Infrastructure Plan,Microsoft implements this Program Management control,NIS2_BR._Backup_and_Recovery_3,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
66a56404-7b65-4e33-b371-28d069172dd4,,Static,Regulatory Compliance,Microsoft Managed Control 1743 - Risk Management Strategy,Microsoft implements this Program Management control,NIS2_LT._Logging_and_Threat_Detection_1,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
07458826-9325-4481-abaf-bc9ed043459d,,Static,Regulatory Compliance,Microsoft Managed Control 1744 - Risk Management Strategy,Microsoft implements this Program Management control,NIS2_LT._Logging_and_Threat_Detection_1,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
1c0b3710-03dc-450a-a56a-77b85e744f0d,,Static,Regulatory Compliance,Microsoft Managed Control 1749 - Mission/Business Process Definition,Microsoft implements this Program Management control,NIS2_LT._Logging_and_Threat_Detection_1,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
7cb8a3d2-a208-4b6f-95e8-e8f0bb85a7a6,,Static,Regulatory Compliance,Microsoft Managed Control 1807 - Governance And Privacy Program ,"Microsoft implements this Accountability, Audit, and Risk Management control",NIS2_ES._Endpoint_Security_6,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
d39620a4-95c6-4d4f-8aa4-83c0c6a2c640,,Static,Regulatory Compliance,Microsoft Managed Control 1818 - Accounting of Disclosures ,"Microsoft implements this Accountability, Audit, and Risk Management control",NIS2_PV._Posture_and_Vulnerability_Management_5,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
c6c43097-8552-4279-8b38-7dcabff781d3,,Static,Regulatory Compliance,Microsoft Managed Control 1819 - Accounting of Disclosures ,"Microsoft implements this Accountability, Audit, and Risk Management control",NIS2_PV._Posture_and_Vulnerability_Management_5,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
2d5600ed-575a-4723-9ff4-52d694be0a59,,Static,Regulatory Compliance,Microsoft Managed Control 1856 - Privacy Incident Response ,Microsoft implements this Security control,NIS2_IR._Incident_Response_2,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
fb845c34-808d-4c17-a0ce-85a530e9164b,,Static,Regulatory Compliance,Microsoft Managed Control 1857 - Privacy Incident Response ,Microsoft implements this Security control,NIS2_IR._Incident_Response_2,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
2234feec-08c6-4fc9-af78-df0dcc482efd,,Static,Regulatory Compliance,Microsoft Managed Control 1860 - Privacy Notice,Microsoft implements this Transparency control,NIS2_DP._Data_Protection_8,NIS2-Preview: audit (Policy Fixed),"override: Deny,Audit,Disabled",Audit,,Audit,
979ed3b6-83f9-26bc-4b86-5b05464700bf,,BuiltIn,Regulatory Compliance,Modify access authorizations upon personnel transfer,CMA_0374 - Modify access authorizations upon personnel transfer,NIST_SP_800-53_R5_PS-5,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
48c816c5-2190-61fc-8806-25d6f3df162f,,BuiltIn,Regulatory Compliance,Monitor access across the organization,CMA_0376 - Monitor access across the organization,"NIST_SP_800-53_R5_AC-17(1),NIST_SP_800-53_R5_AC-2(1),NIST_SP_800-53_R5_AC-2(4)",NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
7b28ba4f-0a87-46ac-62e1-46b7c09202a8,,BuiltIn,Regulatory Compliance,Monitor account activity,CMA_0377 - Monitor account activity,"NIST_SP_800-53_R5_AC-2,NIST_SP_800-53_R5_AC-2(12),NIST_SP_800-53_R5_AC-2(7)",NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
ed87d27a-9abf-7c71-714c-61d881889da4,,BuiltIn,Regulatory Compliance,Monitor privileged role assignment,CMA_0378 - Monitor privileged role assignment,"NIST_SP_800-53_R5_AC-2(7),NIST_SP_800-53_R5_AC-6(9)",NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
82bd024a-5c99-05d6-96ff-01f539676a1a,,BuiltIn,Regulatory Compliance,Monitor security and privacy training completion,CMA_0379 - Monitor security and privacy training completion,NIST_SP_800-53_R5_AT-4,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
f8ded0c6-a668-9371-6bb6-661d58787198,,BuiltIn,Regulatory Compliance,Monitor third-party provider compliance,CMA_C1533 - Monitor third-party provider compliance,NIST_SP_800-53_R5_PS-7,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
41172402-8d73-64c7-0921-909083c086b0,,BuiltIn,Regulatory Compliance,Not allow for information systems to accompany with individuals,CMA_C1182 - Not allow for information systems to accompany with individuals,NIST_SP_800-53_R5_CM-2(7),NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
4b8fd5da-609b-33bf-9724-1c946285a14c,,BuiltIn,Regulatory Compliance,Notify Account Managers of customer controlled accounts,CMA_C1009 - Notify Account Managers of customer controlled accounts,NIST_SP_800-53_R5_AC-2,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
18e9d748-73d4-0c96-55ab-b108bfbd5bc3,,BuiltIn,Regulatory Compliance,Notify personnel of any failed security verification tests,CMA_C1710 - Notify personnel of any failed security verification tests,NIST_SP_800-53_R5_SI-6,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
6228396e-2ace-7ca5-3247-45767dbf52f4,,BuiltIn,Regulatory Compliance,Notify personnel upon sanctions,CMA_0380 - Notify personnel upon sanctions,NIST_SP_800-53_R5_PS-8,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
c79d378a-2521-822a-0407-57454f8d2c74,,BuiltIn,Regulatory Compliance,Notify upon termination or transfer,CMA_0381 - Notify upon termination or transfer,"NIST_SP_800-53_R5_PS-4,NIST_SP_800-53_R5_PS-5",NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
fe2dff43-0a8c-95df-0432-cb1c794b17d0,,BuiltIn,Regulatory Compliance,Notify users of system logon or access,CMA_0382 - Notify users of system logon or access,NIST_SP_800-53_R5_AC-17(2),NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
8489ff90-8d29-61df-2d84-f9ab0f4c5e84,,BuiltIn,Regulatory Compliance,Notify when account is not needed,CMA_0383 - Notify when account is not needed,"NIST_SP_800-53_R5_AC-2(1),NIST_SP_800-53_R5_AC-2(4)",NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
1ff03f2a-974b-3272-34f2-f6cd51420b30,,BuiltIn,Regulatory Compliance,Obscure feedback information during authentication process,CMA_C1344 - Obscure feedback information during authentication process,NIST_SP_800-53_R5_IA-6,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
ff136354-1c92-76dc-2dab-80fb7c6a9f1a,,BuiltIn,Regulatory Compliance,Observe and report security weaknesses,CMA_0384 - Observe and report security weaknesses,NIST_SP_800-53_R5_RA-5(6),NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
3f1216b0-30ee-1ac9-3899-63eb744e85f5,,BuiltIn,Regulatory Compliance,Obtain Admin documentation,CMA_C1580 - Obtain Admin documentation,NIST_SP_800-53_R5_SA-5,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
92b94485-1c49-3350-9ada-dffe94f08e87,,BuiltIn,Regulatory Compliance,Obtain approvals for acquisitions and outsourcing,CMA_C1590 - Obtain approvals for acquisitions and outsourcing,NIST_SP_800-53_R5_SA-9(1),NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
ca6d7878-3189-1833-4620-6c7254ed1607,,BuiltIn,Regulatory Compliance,Obtain continuous monitoring plan for security controls,CMA_C1577 - Obtain continuous monitoring plan for security controls,NIST_SP_800-53_R5_SA-4(8),NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
22a02c9a-49e4-5dc9-0d14-eb35ad717154,,BuiltIn,Regulatory Compliance,Obtain design and implementation information for the security controls,CMA_C1576 - Obtain design and implementation information for the security controls,NIST_SP_800-53_R5_SA-4(2),NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
44b71aa8-099d-8b97-1557-0e853ec38e0d,,BuiltIn,Regulatory Compliance,Obtain functional properties of security controls,CMA_C1575 - Obtain functional properties of security controls,NIST_SP_800-53_R5_SA-4(1),NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
d9af7f88-686a-5a8b-704b-eafdab278977,,BuiltIn,Regulatory Compliance,Obtain legal opinion for monitoring system activities,CMA_C1688 - Obtain legal opinion for monitoring system activities,NIST_SP_800-53_R5_SI-4,NIST-800-53: Manual (Policy Default),"override: Manual,Disabled",Manual,,Manual,
